"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","CO2"
0:05:56.000,"exp+insp",7.0096,0.2714,1.4928,-0.0089,2.2618,0.2894,0,105.2632,580.4913,0,0,33967,89,181,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:56.500,"exp+insp",6.3028,0.5526,1.4928,3.6225,2.2618,0.2894,0,105.2632,461.775,0,0,34067,89,181,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:57.000,,6.4206,0.4435,1.4928,9.2864,2.2618,0.2894,0,105.2632,569.3261,0,0,34166,89,183,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:57.500,,6.5384,0.3136,1.4928,13.132,2.2618,0.2894,0,105.2632,279.9391,0,0,34266,89,183,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:58.000,,7.3041,-0.0767,1.4928,14.0669,2.2618,0.2894,0,105.2632,-116.2167,0,0,34366,89,183,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:58.500,,6.6562,0.2547,1.4928,16.789,2.2618,0.2894,0,105.2632,166.6304,0,0,34466,89,183,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:59.000,"exp+insp",6.9507,0.2016,0.3595,0.0527,0.5446,25.6598,0,20.0334,153.3,0,0,34566,95,181,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:05:59.500,,6.5384,0.3464,0.3595,2.2424,0.5446,25.6598,0,20.0334,368.67,0,0,34666,95,181,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:00.000,,5.5959,1.0805,0.3595,8.3381,0.5446,25.6598,27,20.0334,1100.5486,0,0,34766,95,182,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:00.500,,6.8329,0.1945,0.3595,12.833,0.5446,25.6598,38,20.0334,219.9522,0,0,34866,95,182,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:01.000,,2.0027,4.6807,0.3595,32.437,0.5446,25.6598,47,20.0334,3519.9059,0,0,34966,95,181,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:01.500,,3.4754,2.7097,0.3595,51.8417,0.5446,25.6598,57,20.0334,2710.6973,0,0,35066,95,181,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:02.000,,4.5356,1.808,0.3595,74.78,0.5446,25.6598,67,20.0334,1793.3486,0,0,35166,95,182,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:02.500,,4.5356,1.9514,0.3595,91.0011,0.5446,25.6598,77,20.0334,1584.8081,0,0,35267,95,182,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:03.000,,3.5343,2.6189,0.3595,108.7513,0.5446,25.6598,86,20.0334,2536.5113,0,0,35367,94,182,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:03.500,,7.1274,0.0415,0.3595,117.8283,0.5446,25.6598,96,20.0334,93.313,0,0,35468,94,182,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:04.000,,5.8904,0.8292,0.3595,119.8213,0.5446,25.6598,98,20.0334,866.4947,0,0,35568,94,182,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:04.500,"exp",7.0096,0.1328,0.0085,122.728,0.5446,185.9515,98,20.0334,213.287,0,0,35668,94,182,1.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:05.000,"exp+insp",5.2425,1.2653,-0.2716,2.6916,-0.4115,185.9515,91,10.6572,1377.1433,0,0,35767,94,180,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:05.500,,6.3028,0.4802,-0.2716,14.0957,-0.4115,185.9515,81,10.6572,546.9957,0,0,35866,94,180,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:06.000,,6.4795,0.3922,-0.2716,18.7672,-0.4115,185.9515,71,10.6572,133.3043,0,0,35966,93,180,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:06.500,,5.2425,1.2885,-0.2716,24.3519,-0.4115,185.9515,61,10.6572,1225.0162,0,0,36066,93,180,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:07.000,,6.185,0.6647,-0.2716,33.2928,-0.4115,185.9515,51,10.6572,99.9783,0,0,36165,92,180,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:07.500,"exp+insp",4.0644,2.3302,0.1497,8.6986,0.2269,50.981,48,23.5756,2144.593,0,0,36265,92,180,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:08.000,"exp+insp",4.7712,1.6483,0.1497,25.1327,0.2269,50.981,48,23.5756,962.6895,0,0,36365,92,180,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:08.500,"exp+insp",5.3603,1.0569,1.5234,5.7141,2.3082,40.2447,48,57.1429,948.9474,0,0,36466,92,180,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:09.000,"exp+insp",6.4206,0.4751,1.5234,8.5117,2.3082,40.2447,48,57.1429,306.6,0,0,36566,92,180,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:09.500,"exp+insp",6.2439,0.589,1.5234,12.2531,2.3082,40.2447,48,57.1429,703.3087,0,0,36666,92,180,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:10.000,,4.6534,1.5353,1.5234,24.5172,2.3082,40.2447,55,57.1429,2001.8891,0,0,36766,92,180,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:10.500,,1.1781,5.4023,1.5234,58.7162,2.3082,40.2447,64,57.1429,5425.0145,0,0,36866,92,180,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:11.000,,1.5904,4.7594,1.5234,102.6627,2.3082,40.2447,73,57.1429,4629.95,0,0,36966,92,178,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:11.500,,3.8877,2.2085,1.5234,132.1044,2.3082,40.2447,83,57.1429,2478.4492,0,0,37066,92,178,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:12.000,,1.1781,5.3918,1.5234,151.5211,2.3082,40.2447,92,57.1429,5440.6043,0,0,37166,92,178,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:12.500,,5.7726,0.7721,1.5234,171.5722,2.3082,40.2447,95,57.1429,591.6565,0,0,37266,92,178,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:13.000,,6.5973,0.2997,1.5234,176.5059,2.3082,40.2447,94,57.1429,389.36,0,0,37366,92,179,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:13.500,,6.185,0.4335,1.5234,185.0597,2.3082,40.2447,94,57.1429,286.6043,0,0,37466,92,179,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:14.000,,5.0658,1.4344,1.5234,193.8664,2.3082,40.2447,94,57.1429,1238.8459,0,0,37566,92,179,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:14.500,,4.2411,1.992,1.5234,209.4546,2.3082,40.2447,94,57.1429,1765.5432,0,0,37666,92,179,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:15.000,,4.0055,2.3073,1.5234,224.6496,2.3082,40.2447,94,57.1429,2159.1084,0,0,37766,92,179,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:15.500,,3.4164,2.6679,1.5234,246.1431,2.3082,40.2447,94,57.1429,2797.79,0,0,37865,92,179,1.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:16.000,,2.9452,3.2896,1.5234,266.5219,2.3082,40.2447,94,57.1429,3847.4824,0,0,37961,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:16.500,,2.0027,4.3338,1.5234,297.5741,2.3082,40.2447,94,57.1429,4497.6629,0,0,38057,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:17.000,,1.3548,5.0633,1.5234,339.0489,2.3082,40.2447,94,57.1429,5159.9898,0,0,38155,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:17.500,,3.1219,2.9889,1.5234,378.8247,2.3082,40.2447,94,57.1429,2696.1816,0,0,38252,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:18.000,,4.4767,1.8613,1.5234,397.8509,2.3082,40.2447,94,57.1429,1835.0566,0,0,38346,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:18.500,,6.2439,0.4116,1.5234,411.8391,2.3082,40.2447,94,57.1429,206.6218,0,0,38454,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:19.000,,3.5932,2.709,1.5234,437.3964,2.3082,40.2447,94,57.1429,1751.6406,0,0,38554,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:19.500,,6.8329,0.1995,0,0,0,0,-1,0,186.6261,0,0,38654,92,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:20.000,,4.0644,2.1923,0,0,0,0,-1,0,3668.8043,0,0,38754,91,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:20.500,,1.4726,4.9461,0,0,0,0,-1,0,4982.7156,0,0,38854,91,179,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:21.000,,1.3548,5.0439,0,0,0,0,-1,0,5144.4,0,0,38953,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:21.500,,1.2959,5.1771,0,0,0,0,-1,0,5253.5277,0,0,39054,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:22.000,,1.2959,5.0816,0,0,0,0,-1,0,5115.0031,0,0,39154,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:22.500,,1.3548,5.0195,0,0,0,0,-1,0,5175.5793,0,0,39254,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:23.000,,1.3548,5.0878,0,0,0,0,-1,0,5070.907,0,0,39354,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:23.500,,1.4137,4.9751,0,0,0,0,-1,0,4982.7156,0,0,39454,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:24.000,,1.1781,5.3022,0,0,0,0,-1,0,5284.7074,0,0,39554,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:24.500,,1.3548,5.0443,0,0,0,0,-1,0,4997.4141,0,0,39654,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:25.000,,1.6493,4.7373,0,0,0,0,-1,0,4674.0457,0,0,39755,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:25.500,,1.4137,5.0247,0,0,0,0,-1,0,4938.6199,0,0,39855,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:26.000,,1.6493,4.6209,0,0,0,0,-1,0,4615.2516,0,0,39955,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:26.500,,1.2959,5.165,0,0,0,0,-1,0,5191.1691,0,0,40054,92,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:27.000,,1.4137,5.0298,0,0,0,0,-1,0,5026.8113,0,0,40154,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:27.500,,1.4137,5.0228,0,0,0,0,-1,0,4923.9215,0,0,40253,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:28.000,,1.3548,5.1532,0,0,0,0,-1,0,5129.7016,0,0,40353,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:28.500,,1.5315,4.8872,0,0,0,0,-1,0,4806.3328,0,0,40454,91,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:29.000,,1.2959,5.1239,0,0,0,0,-1,0,5175.5793,0,0,40554,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:29.500,,1.3548,5.019,0,0,0,0,-1,0,4953.3188,0,0,40654,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:30.000,,1.237,5.2682,0,0,0,0,-1,0,5253.5277,0,0,40755,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:30.500,,1.4137,5.0265,0,0,0,0,-1,0,4997.4141,0,0,40855,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:31.000,,1.1781,5.2691,0,0,0,0,-1,0,5300.2969,0,0,40954,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:31.500,,1.3548,5.0576,0,0,0,0,-1,0,5070.907,0,0,41054,90,176,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:32.000,,1.5904,4.6882,0,0,0,0,-1,0,4806.3328,0,0,41154,90,177,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:32.500,,1.237,5.2008,0,0,0,0,-1,0,5206.7586,0,0,41254,90,177,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:33.000,,1.4137,4.984,0,0,0,0,-1,0,4982.7156,0,0,41355,90,180,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:33.500,,1.5315,4.8091,0,0,0,0,-1,0,4835.7301,0,0,41455,90,180,1.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:34.000,,1.2959,5.1499,0,0,0,0,-1,0,5085.6059,0,0,41555,90,180,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:34.500,,1.6493,4.6686,0,0,0,0,-1,0,4585.8543,0,0,41655,90,180,1.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:35.000,,2.4151,3.7099,0,0,0,0,-1,0,4247.7871,0,0,41754,90,182,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:35.500,,2.6507,3.5641,0,0,0,0,-1,0,2928.4295,0,0,41854,90,182,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:36.000,,4.1822,1.8947,0,0,0,0,-1,0,1543.1,0,0,41954,90,183,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:36.500,,1.8849,4.4104,0,0,0,0,-1,0,4424.1699,0,0,42054,90,183,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:37.000,,1.5904,4.7123,0,0,0,0,-1,0,4747.5387,0,0,42154,90,183,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:37.500,,2.2384,3.955,0,0,0,0,-1,0,3996.3813,0,0,42254,90,183,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:38.000,,2.2973,3.8874,0,0,0,0,-1,0,4085.7203,0,0,42354,90,183,0.91,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:38.500,,2.1795,4.002,0,0,0,0,-1,0,3951.7117,0,0,42454,90,183,0.91,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:39.000,,2.2384,3.9702,0,0,0,0,-1,0,4233.0887,0,0,42554,91,182,0.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:39.500,,1.9438,4.3712,0,0,0,0,-1,0,4394.7727,0,0,42654,91,182,0.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:40.000,,2.5329,3.6666,0,0,0,0,-1,0,3683.6941,0,0,42755,94,181,0.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:40.500,,1.7671,4.5346,0,0,0,0,-1,0,4512.3613,0,0,42855,94,181,0.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:41.000,,2.1795,4.0603,0,0,0,0,-1,0,3743.2535,0,0,42955,95,181,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:41.500,,1.5315,4.8486,0,0,0,0,-1,0,4718.1414,0,0,43055,95,181,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:42.000,,1.8849,4.4063,0,0,0,0,-1,0,4380.0742,0,0,43155,95,180,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:42.500,,1.4137,4.9723,0,0,0,0,-1,0,4909.2227,0,0,43255,95,180,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:43.000,,3.9466,2.3495,0,0,0,0,-1,0,3001.007,0,0,43355,95,180,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:43.500,,5.3603,1.0207,0,0,0,0,-1,0,935.2053,0,0,43455,95,180,0.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:44.000,,5.1247,1.3115,0,0,0,0,-1,0,1197.3567,0,0,43555,95,179,0.85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:44.500,,5.6548,0.9574,0,0,0,0,-1,0,866.4947,0,0,43655,95,179,0.85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:45.000,,5.3014,1.2109,0,0,0,0,-1,0,1266.5055,0,0,43754,95,180,0.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:45.500,"exp",7.1863,-0.0143,0,0,0,0,-1,0,39.9913,0,0,43854,95,180,0.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:46.000,"exp+insp",6.6562,0.3122,0,0.0976,0,0,94,1.589,472.12,0,0,43954,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:46.500,"exp+insp",7.2452,-0.1014,0,2.8934,0,0,94,1.589,53.3217,0,0,44054,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31,0
0:06:47.000,"exp+insp",6.9507,0.1607,0,4.0458,0,0,94,1.589,133.3043,0,0,44155,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:47.500,,6.3028,0.4693,0,5.8084,0,0,94,1.589,513.5,0,0,44255,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:48.000,"exp",7.3041,-0.1022,0.2932,7.3228,0,11.0952,94,1.589,-244.6667,0,0,44355,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:48.500,"exp+insp",6.7151,0.572,0.328,1.3983,0.4969,0.3103,85,279.0698,273.2739,0,0,44455,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:49.000,"exp+insp",7.363,-0.3057,0.287,3.6483,0.4969,5.5277,71,279.0698,-291.8364,0,0,44555,95,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:49.500,"exp+insp",6.185,0.6152,1.7662,0.4912,2.6761,5.5277,71,52.6316,647.4826,0,0,44655,96,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:50.000,"exp",7.363,-0.15,0.6921,2.5891,2.6761,3.9228,66,52.6316,-419.9364,0,0,44755,96,180,0.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:50.500,"exp+insp",6.4206,0.4676,1.2026,0.2535,1.8221,3.9228,60,58.5366,513.5,0,0,44855,96,180,0.85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:51.000,"exp+insp",7.5398,-0.3639,0.9392,1.9911,1.8221,3.0168,55,58.5366,-501.4545,0,0,44955,96,180,0.85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:51.500,"exp+insp",7.1274,-0.0116,1.597,1.9911,1.8221,3.0168,50,58.5366,166.6304,0,0,45055,96,181,0.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:52.000,"insp",7.3041,-0.1746,1.5787,2.4128,2.3919,3.0168,43,54.5455,-667,0,0,45155,96,181,0.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:52.500,"exp+insp",7.0096,0.1379,0.4353,2.4128,2.3919,3.6557,37,54.5455,79.9826,0,0,45255,94,181,0.94,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:53.000,"insp",6.9507,0.0882,0.7249,2.3211,1.0983,3.6557,33,53.8117,73.3174,0,0,45355,94,181,0.94,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:53.500,"insp+exp",7.0685,0.1013,0.3469,2.3836,1.0983,3.6115,40,53.8117,99.9783,0,0,45455,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:54.000,"insp",6.3617,0.4095,0.6709,1.3793,1.0164,3.6115,51,51.7241,430.74,0,0,45555,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:54.500,"insp+exp",7.4808,-0.2677,1.6692,2.5943,1.0164,3.9308,50,51.7241,-315.1273,0,0,45654,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:55.000,"insp+exp",6.6562,0.3173,2.4906,0.2438,3.7736,3.9308,52,53.0973,441.085,0,0,45754,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:55.500,"insp+exp",7.7165,-0.5406,1.6257,1.7472,3.7736,2.6473,47,53.0973,-385,0,0,45854,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:56.000,"insp",6.5973,0.3318,3.0889,0.2321,4.6802,2.6473,38,60,558.1609,0,0,45954,94,180,0.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:56.500,"insp+exp",7.6576,-0.4575,1.5895,1.7094,4.6802,2.59,26,60,-489.8091,0,0,46054,96,180,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
0:06:57.000,"insp+exp",7.2452,-0.0465,1.593,1.7094,4.6802,2.59,0,60,-466.5182,0,0,46154,96,180,0.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,31.3,0
